strategy_id,symbol,timeframe,stage_reached,status,error,counts_as_attempt,tradable,tradability_judged,spread_atr_ratio,spread_stop_share,tradability_reason,gate_passed,gate_signals,gate_best_net_points,gate_best_p_value,gate_verdict,expected_ambiguous_share,ambiguity_flag,run_id,bars,trades,net_pnl,final_equity,sharpe_per_trade,sharpe_annualized,mean_r,win_rate,max_drawdown_pct,p_value,ambiguous_share,band_money,signals,gate_rejected,gate_rejected_share,structural_rejected_share,discretionary_rejected_share,equity_rejected_share,gates_materially_altered,top_gate,top_gate_share,gate_warnings,spread_charged_median,spread_zero_share,spread_trustworthy,spread_measured_share,spread_assumed_bars,relaxed_trades,relaxed_net_pnl,relaxed_sharpe_per_trade,relaxed_verdict,permutation_p_value,permutation_kind,permutation_iterations
stochastic-reversal,XAUUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.006385539213631889,0.0031927696068159445,"spread is 0.6% of one ATR (7 of 1096 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,699,866.4763001230563,0.15976416690895423,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +866.48 pt over 318 observations, but p=0.160 (standard error 869.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.1538208168642951,False,,10076,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,XAUUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.002362462220752431,0.0011812311103762156,"spread is 0.2% of one ATR (7 of 2963 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,120,3320.164087290541,0.25371590592511173,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +3320.16 pt over 46 observations, but p=0.254 (standard error 4969.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.14285714285714285,False,,1682,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,XAGUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.09745965302803648,0.04872982651401824,"spread is 9.7% of one ATR (13 of 133 points), 4.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,2628,-10.226379932814496,0.5797947789180932,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net -10.23 pt over 1141 observations, but p=0.580 (standard error 50.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.2457293035479632,True,,38517,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,XAGUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.018251616491909286,0.009125808245954643,"spread is 1.8% of one ATR (13 of 712 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,119,802.9341610988442,0.2799187132421812,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +802.93 pt over 43 observations, but p=0.280 (standard error 1366.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.3017241379310345,True,,1682,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,XAUEUR.r,H1,gate,stopped at gate zero,,True,True,True,0.01997877587435218,0.00998938793717609,"spread is 2.0% of one ATR (10 of 501 points), 1.0% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",False,2173,-2.454480958853395,0.5190715615419154,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net -2.45 pt over 972 observations, but p=0.519 (standard error 51.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.14550949913644212,False,,30777,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,XAUEUR.r,D1,gate,stopped at gate zero,,True,True,True,0.0037239237659102654,0.0018619618829551327,"spread is 0.4% of one ATR (10 of 2685 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-20): for the earlier bars it is an assumption, not a measurement",False,97,789.2624927703891,0.3285295728245242,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 15 bars with net +789.26 pt over 52 observations, but p=0.329 (standard error 1767.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.12048192771084337,False,,1345,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,EURUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.007679899323800575,0.0038399496619002877,"spread is 0.8% of one ATR (1 of 130 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-02): for the earlier bars it is an assumption, not a measurement",False,3039,20.519886516966206,0.24815875185417569,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +20.52 pt over 1498 observations, but p=0.248 (standard error 30.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.06831018672337032,False,,41530,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,EURUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.0013375010023585125,0.0006687505011792563,"spread is 0.1% of one ATR (1 of 748 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-01): for the earlier bars it is an assumption, not a measurement",False,138,52.48663324979208,0.4589584658193693,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +52.49 pt over 63 observations, but p=0.459 (standard error 507.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.014705882352941178,False,,1732,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,GBPUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.018020655893110193,0.009010327946555097,"spread is 1.8% of one ATR (3 of 166 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,2371,17.592170405667982,0.28573406070306384,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +17.59 pt over 1153 observations, but p=0.286 (standard error 31.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.056864064602960965,False,,32848,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,GBPUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.00859340881828639,0.004296704409143195,"spread is 0.9% of one ATR (3 of 349 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,607,202.71414224446852,0.1026640814752886,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +202.71 pt over 303 observations, but p=0.103 (standard error 159.7 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04390243902439025,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,GBPUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.0032331466889170043,0.0016165733444585021,"spread is 0.3% of one ATR (3 of 928 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,106,228.18490902150387,0.21486632938173256,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 15 bars with net +228.18 pt over 58 observations, but p=0.215 (standard error 286.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.015841584158415842,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,USDJPY.r,H1,gate,stopped at gate zero,,True,True,True,0.014470336124596027,0.007235168062298013,"spread is 1.4% of one ATR (3 of 207 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,2327,75.78486820830463,0.06776560683953259,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +75.78 pt over 1384 observations, but p=0.068 (standard error 50.7 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.07032590051457975,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,USDJPY.r,H4,gate,stopped at gate zero,,True,True,True,0.006604612117296079,0.0033023060586480396,"spread is 0.7% of one ATR (3 of 454 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,593,154.19046006421883,0.1428925575546699,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +154.19 pt over 352 observations, but p=0.143 (standard error 144.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.054533060668029994,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,USDJPY.r,D1,gate,stopped at gate zero,,True,True,True,0.0023921618614187517,0.0011960809307093759,"spread is 0.2% of one ATR (3 of 1254 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,100,1250.489257142859,0.18221964243561217,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +1250.49 pt over 35 observations, but p=0.182 (standard error 1360.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0374015748031496,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,AUDUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.012199373219038539,0.006099686609519269,"spread is 1.2% of one ATR (3 of 246 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,646,25.041887613800377,0.14415863406380214,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 5 bars with net +25.04 pt over 332 observations, but p=0.144 (standard error 23.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.030473666777078502,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,AUDUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.004762306669942238,0.002381153334971119,"spread is 0.5% of one ATR (3 of 630 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,102,239.77723333333302,0.30581978784409447,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +239.78 pt over 48 observations, but p=0.306 (standard error 469.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.005905511811023622,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,USDCAD.r,H1,gate,stopped at gate zero,,True,True,True,0.03648764786316221,0.018243823931581107,"spread is 3.6% of one ATR (5 of 137 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,2385,16.67252629174127,0.24206472529372447,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +16.67 pt over 1214 observations, but p=0.242 (standard error 23.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.05505279034690799,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,USDCAD.r,H4,gate,stopped at gate zero,,True,True,True,0.017307692096939768,0.008653846048469884,"spread is 1.7% of one ATR (5 of 289 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,623,32.693075341630305,0.1267741703941343,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net +32.69 pt over 292 observations, but p=0.127 (standard error 28.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.041866849691146193,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,USDCAD.r,D1,gate,stopped at gate zero,,True,True,True,0.006510206023604206,0.003255103011802103,"spread is 0.7% of one ATR (5 of 768 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,102,438.32880000000205,0.228290749576731,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +438.33 pt over 38 observations, but p=0.228 (standard error 582.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.013565891472868217,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,XTIUSD,H1,gate,stopped at gate zero,,True,True,True,0.07499984076297975,0.037499920381489873,"spread is 7.5% of one ATR (30 of 400 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,2767,138.51261264434032,0.10579232181662013,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +138.51 pt over 1523 observations, but p=0.106 (standard error 110.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.104772184102999,False,,38564,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,XTIUSD,D1,gate,stopped at gate zero,,True,True,True,0.01314985639032265,0.006574928195161325,"spread is 1.3% of one ATR (30 of 2281 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,136,754.5547609147613,0.3122327374997669,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +754.55 pt over 74 observations, but p=0.312 (standard error 1534.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.06095238095238095,False,,1685,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,XBRUSD,H1,gate,stopped at gate zero,,True,True,True,0.07355337738489766,0.03677668869244883,"spread is 7.4% of one ATR (30 of 408 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-28): for the earlier bars it is an assumption, not a measurement",False,2590,124.02279715450405,0.17294859314658617,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +124.02 pt over 1154 observations, but p=0.173 (standard error 131.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.09789130807474714,False,,35149,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
stochastic-reversal,XBRUSD,D1,gate,stopped at gate zero,,True,True,True,0.014020380705156456,0.007010190352578228,"spread is 1.4% of one ATR (30 of 2140 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,122,55.72469082230437,0.4550500248735678,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net +55.72 pt over 55 observations, but p=0.455 (standard error 491.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.06857142857142856,False,,1681,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,XAUUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.012728058057192923,0.006364029028596461,"spread is 1.3% of one ATR (7 of 550 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,5202,101.82993035281845,0.2750583379224567,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +101.83 pt over 2591 observations, but p=0.275 (standard error 170.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.08630351939027124,False,,38510,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,XAGUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.09745965302803648,0.04872982651401824,"spread is 9.7% of one ATR (13 of 133 points), 4.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,5288,34.197743875586866,0.2825228843830361,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +34.20 pt over 2640 observations, but p=0.283 (standard error 59.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.173629558077759,False,,38517,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,XAGUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.047892780583584524,0.023946390291792262,"spread is 4.8% of one ATR (13 of 271 points), 2.4% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,1280,218.353145205469,0.16006526840880897,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +218.35 pt over 632 observations, but p=0.160 (standard error 219.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.16839134524929444,False,,10079,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,XAUEUR.r,H1,gate,stopped at gate zero,,True,True,True,0.01997877587435218,0.00998938793717609,"spread is 2.0% of one ATR (10 of 501 points), 1.0% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",False,4216,60.859193099688355,0.3508812559787733,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +60.86 pt over 2100 observations, but p=0.351 (standard error 158.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.07891801450083659,False,,30777,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,XAUEUR.r,D1,gate,stopped at gate zero,,True,True,True,0.0037239237659102654,0.0018619618829551327,"spread is 0.4% of one ATR (10 of 2685 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-20): for the earlier bars it is an assumption, not a measurement",False,182,3064.9224685548816,0.0931083635301232,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +3064.92 pt over 86 observations, but p=0.093 (standard error 2299.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.07086614173228346,False,,1345,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,EURUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.007679899323800575,0.0038399496619002877,"spread is 0.8% of one ATR (1 of 130 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-02): for the earlier bars it is an assumption, not a measurement",False,5748,7.060120587332047,0.36602714300814077,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +7.06 pt over 2871 observations, but p=0.366 (standard error 20.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.026018099547511313,False,,41530,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,EURUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.0036368097491996437,0.0018184048745998218,"spread is 0.4% of one ATR (1 of 275 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-02): for the earlier bars it is an assumption, not a measurement",False,1326,143.96483045449443,0.052891897902926144,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +143.96 pt over 650 observations, but p=0.053 (standard error 88.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.006578947368421052,False,,10385,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,EURUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.0013375010023585125,0.0006687505011792563,"spread is 0.1% of one ATR (1 of 748 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-01): for the earlier bars it is an assumption, not a measurement",False,227,418.82868958998023,0.23314197472895581,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +418.83 pt over 105 observations, but p=0.233 (standard error 572.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0,False,,1732,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,GBPUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.018020655893110193,0.009010327946555097,"spread is 1.8% of one ATR (3 of 166 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,4653,13.576203993952014,0.3183203395802163,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +13.58 pt over 2318 observations, but p=0.318 (standard error 28.7 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.029739776951672865,False,,32848,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,GBPUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.00859340881828639,0.004296704409143195,"spread is 0.9% of one ATR (3 of 349 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,1068,147.1973334745315,0.11051355190171619,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +147.20 pt over 525 observations, but p=0.111 (standard error 120.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.017761989342806393,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,USDJPY.r,H1,gate,stopped at gate zero,,True,True,True,0.014470336124596027,0.007235168062298013,"spread is 1.4% of one ATR (3 of 207 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,4362,50.69946870181789,0.10728245228431377,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +50.70 pt over 2172 observations, but p=0.107 (standard error 40.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04337180832458902,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,AUDUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.025799096276849957,0.012899548138424978,"spread is 2.6% of one ATR (3 of 116 points), 1.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,4350,4.408740457350036,0.27338268723713455,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 15 bars with net +4.41 pt over 2174 observations, but p=0.273 (standard error 7.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.021828103683492497,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,AUDUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.012199373219038539,0.006099686609519269,"spread is 1.2% of one ATR (3 of 246 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,1114,12.285879468893194,0.23881903822463535,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net +12.29 pt over 557 observations, but p=0.239 (standard error 17.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.006578947368421052,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,USDCAD.r,H1,gate,stopped at gate zero,,True,True,True,0.03648764786316221,0.018243823931581107,"spread is 3.6% of one ATR (5 of 137 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,4597,21.241556901077594,0.09826305054950146,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +21.24 pt over 2297 observations, but p=0.098 (standard error 16.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.021849395239953183,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,USDCAD.r,H4,gate,stopped at gate zero,,True,True,True,0.017307692096939768,0.008653846048469884,"spread is 1.7% of one ATR (5 of 289 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,1016,44.34196224922012,0.183527613633794,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 30 bars with net +44.34 pt over 504 observations, but p=0.184 (standard error 49.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.01383399209486166,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,XTIUSD,H1,gate,stopped at gate zero,,True,True,True,0.07499984076297975,0.037499920381489873,"spread is 7.5% of one ATR (30 of 400 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,5186,52.27995425228903,0.0669063069870004,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 15 bars with net +52.28 pt over 2596 observations, but p=0.067 (standard error 34.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.049293966623876764,False,,38564,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,XTIUSD,D1,gate,stopped at gate zero,,True,True,True,0.01314985639032265,0.006574928195161325,"spread is 1.3% of one ATR (30 of 2281 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,224,2233.113514376996,0.06280432467205477,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +2233.11 pt over 100 observations, but p=0.063 (standard error 1445.7 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.02912621359223301,False,,1685,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
roc-momentum,XBRUSD,H1,gate,stopped at gate zero,,True,True,True,0.07355337738489766,0.03677668869244883,"spread is 7.4% of one ATR (30 of 408 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-28): for the earlier bars it is an assumption, not a measurement",False,4630,98.83039880016287,0.075815052045064,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +98.83 pt over 2315 observations, but p=0.076 (standard error 68.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04255952380952381,False,,35149,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,XAUUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.006385539213631889,0.0031927696068159445,"spread is 0.6% of one ATR (7 of 1096 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,406,768.2603584484596,0.21852788537775947,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +768.26 pt over 202 observations, but p=0.219 (standard error 986.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.07277628032345014,False,,10076,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,XAUUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.002362462220752431,0.0011812311103762156,"spread is 0.2% of one ATR (7 of 2963 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,48,16839.270695318155,1.0039833917563357e-06,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +16839.27 pt over 23 observations, but p=0.000 (standard error 2637.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.11764705882352941,False,,1682,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
